Time,BlastTemp,BlastPressure,O2Percent,PCI_Rate,TopGas_CO,TopGas_CO2,TuyereTemp,CoolingWater_DeltaT,ShellTemp,Vibration,RUL,FailureType,Anomaly
1146,1084.0106220618866,2.600901768409408,20.791870017750973,149.0373344292503,22.09212128207297,18.490659680725386,1781.4115772922764,15.701305286206798,298.6653160835999,1.749960859114322,154.1508301660332,0.0,0.0
1147,1082.3769596066822,2.579269760442976,21.102735263753072,147.99345220276265,20.18957711826964,16.165311649547753,1764.9137021835215,15.018008423370757,307.3431783204765,2.4086292288243567,154.11082216443288,0.0,0.0
1148,1097.6352164281761,2.5241131370978103,20.616788659934816,141.9347808050636,23.532533090609277,16.885356530646856,1799.234809638999,16.48667158001628,297.92274800685016,2.2283655418866166,154.07081416283256,0.0,0.0
1149,1085.5136198950413,2.6110044914763426,21.273272110510124,140.31354822370992,20.640933503111217,17.202225121971626,1762.6298212661056,15.814529536163514,305.78377646192934,2.422328780027877,154.03080616123225,0.0,0.0
1150,1084.8774567027333,2.6928603667402906,20.97780456553912,143.4635504190709,21.485180337602625,17.545433577458237,1777.0502631752329,15.242419865839018,310.89781592471314,2.24844860747204,153.99079815963194,0.0,0.0
1151,1079.1537138343874,2.554186785071183,20.877203935623996,147.05556045224296,23.338379903763958,17.120304320529847,1767.543324408489,14.54102321975152,305.56986988261605,2.234541092362339,153.9507901580316,0.0,0.0
1152,1086.8123535992142,2.559838847927021,20.632876546003118,142.09943986077485,21.765477073919016,18.332807125250746,1782.6039542217134,14.450757746706987,301.89979859978513,2.5299867829520952,153.91078215643128,0.0,0.0
1153,1083.4784611263015,2.5550671587944502,20.256748164411295,146.26879033589452,20.8026023136997,18.081447234462836,1780.1801413495978,14.663824644799721,295.60483998031253,2.254304840099537,153.87077415483097,0.0,0.0
1154,1098.3909813014297,2.634941967918622,20.688437742889274,147.14441799765888,22.713073232286536,19.392864689751377,1777.2665164140699,15.456990885761986,303.1249756480699,2.135746122378296,153.83076615323063,0.0,0.0
1155,1095.317231831721,2.621241096097522,21.333839458683872,141.1716716782605,22.690532462151186,20.47375915711256,1794.2925645116245,15.835782815932806,307.3559427643805,2.21337118610339,153.7907581516303,0.0,0.0
1156,1086.9148788392126,2.59098999132956,20.879149971457558,141.44031825519525,21.366813660634765,16.73714975985157,1790.3630058434874,13.555708154448963,301.4176627781198,2.2627739599349495,153.75075015003,0.0,0.0
1157,1101.7055348806498,2.5531115791418024,20.949201342865486,145.58125307962618,21.4750734792196,18.147305213968444,1776.17263790698,13.05340132234877,307.4219325318374,1.6625156651713606,153.7107421484297,0.0,0.0
1158,1095.4401474933193,2.603722627538425,21.196666307486534,143.87367794787565,21.564591029381912,18.145525878206975,1787.6534009156944,14.048510193407868,304.1415834388092,2.3298673618933967,153.67073414682937,0.0,0.0
1159,1088.9953640617564,2.5209595327258323,21.54170066343488,141.33489216678797,21.79297603931397,17.985801930235336,1795.429622299911,14.592323386624654,303.7751664356714,2.5036272761662675,153.63072614522903,0.0,0.0
1160,1078.2109278373568,2.60644441011517,21.39750139648369,142.31155025971876,20.107028923078193,16.915175429034498,1790.9695207320055,16.195947200656192,300.73652278389847,2.222248651640153,153.59071814362872,0.0,0.0
1161,1102.2513370077097,2.6429273316357382,20.708299498855144,143.13162149135653,21.8185761388819,17.08280255435745,1778.7696035621643,14.719581832016813,295.042245339816,2.148094917540639,153.5507101420284,0.0,0.0
1162,1083.937659627886,2.5368647704700655,20.417228828568778,138.62377938473026,23.783914198183147,18.24040561191612,1764.4069507763372,15.254773348971892,300.1989107046739,2.3099999930317376,153.51070214042807,0.0,0.0
1163,1082.747653905344,2.522868009570271,21.70788427773003,145.59050872967092,21.104030032763294,17.054649926692765,1783.737043090341,15.417904511987672,300.16119367236445,2.5813560074938,153.47069413882775,0.0,0.0
1164,1096.1768511119396,2.6785305921707283,21.680697483497838,141.8328141097468,21.416506406530235,18.15927197216701,1787.3596878621117,13.97642913982898,305.2056698235688,2.3266855417411394,153.43068613722744,0.0,0.0
1165,1103.3523356949117,2.5690310649703716,21.056536078928787,134.89312806154598,20.816382336803603,17.754050215454395,1773.1628342870679,16.45988883187827,302.2543429628583,2.275921338851846,153.39067813562713,0.0,0.0
1166,1098.1647336272895,2.656472361105608,20.618853526325452,143.14812494791013,22.612161926395355,18.14165790312128,1781.272254915269,14.33519411402008,307.7483065994232,2.1551307995956033,153.3506701340268,0.0,0.0
1167,1094.1529299218262,2.592026577429135,21.288967960168183,140.97056053223255,23.203197358142376,17.046699529565565,1780.408084905207,16.55979145596628,303.7412320108762,2.019547408393893,153.3106621324265,0.0,0.0
1168,1094.3973874816586,2.5916757794518444,20.967604894196217,148.23735294988887,23.180317839177626,18.157469242334535,1795.3065732766509,14.873823998536285,299.814718177763,2.2383282459340093,153.27065413082616,0.0,0.0
1169,1095.7811394281605,2.6217367805213705,20.966105663068017,141.39023925325876,20.75198941110634,17.119047416523408,1800.162456927628,14.662496702386894,298.2640888111217,2.242162121477899,153.23064612922585,0.0,0.0
1170,1095.3993625921366,2.5556543917001386,21.26833765293154,139.82940831742442,22.49979173049696,18.16069560865692,1793.5735733726733,13.889210816343699,299.32359464277187,1.8476273560846213,153.19063812762553,0.0,0.0
1171,1093.1015446535653,2.606512942749178,21.10031242406199,144.62197692857927,23.433750034214235,19.339396122439158,1781.1652912675472,15.19728529119858,303.1463131736631,2.0888901201483687,153.1506301260252,0.0,0.0
1172,1092.3076685538726,2.5808429264161,20.644255526695517,141.0927540120333,22.50966310771012,18.26098385001607,1793.6996963884303,17.25438239403594,300.4805028521765,2.4662191417300394,153.11062212442488,0.0,0.0
1173,1091.5649782280066,2.533917595813201,20.902577419475406,140.7117216640786,22.478409683343777,18.321870382383057,1788.9143484185636,15.413588290402004,296.9642728602203,2.1830330140965524,153.07061412282457,0.0,0.0
1174,1088.1996048075423,2.6168368006837954,21.198345878598403,144.55466578923546,21.52835742136484,18.81720651749755,1781.88362966642,15.270436871948904,307.3820489740497,1.7436818230410902,153.03060612122425,0.0,0.0
1175,1090.657737015801,2.5868132927975265,21.153075666721506,139.88090857704162,22.220109823793663,16.596441655526736,1803.7648938032555,14.333396374210842,303.1120268830188,2.5552820788827892,152.99059811962394,0.0,0.0
1176,1083.688211449194,2.592138984432562,21.07860497230754,138.6067161380936,23.236318179706405,19.718921573723012,1775.6713579740938,15.59198374861178,303.7260679688994,2.0569452338770984,152.9505901180236,0.0,0.0
1177,1091.7533766809363,2.539489277403886,21.28002688634276,148.13283574713864,22.328208968428765,16.94441000738763,1789.3033489105271,15.15761780712295,298.2413520713319,2.141393630336446,152.91058211642329,0.0,0.0
1178,1087.3943924466203,2.679569997373455,20.89148490365482,144.66972086128501,20.751725243970274,18.879660997368937,1791.8747268418772,14.937165525258527,297.1484825994799,2.448097953779597,152.87057411482297,0.0,0.0
1179,1086.9118661296625,2.6438338982882916,21.053600932565722,142.11505824300303,21.54395832571403,18.746909987256323,1780.8211165875318,15.49479478432851,301.547291745229,2.087432479507434,152.83056611322263,0.0,0.0
1180,1093.4219374591628,2.648199748813762,19.98732626994672,142.87379472179825,23.209279538888993,17.09783363849524,1789.5065735243177,13.184154021180108,292.21939499712533,1.8420550958046147,152.79055811162232,0.0,0.0
1181,1099.5753190607152,2.5847090410488445,20.865104941847157,144.37843874224885,22.324743320351097,19.008886136766762,1793.5913313684064,14.899475507604821,306.2615390443206,2.2797603554427694,152.750550110022,0.0,0.0
1182,1097.2999162015255,2.5135070096657066,21.229170872572695,145.75755665760056,22.119062078243076,18.497812766413308,1786.8059291336006,13.802972154881296,298.844356025188,2.3958157204072275,152.7105421084217,0.0,0.0
1183,1084.9490379872107,2.6975924583115733,20.882881659864857,140.5463966584425,21.4459844667533,19.88997864440226,1789.3098035429869,15.028898498319943,301.0279495746804,2.142825209834865,152.67053410682138,0.0,0.0
1184,1087.9467881173873,2.596867706778846,20.860131782484867,143.88962017469865,23.188599180534435,18.193378751341292,1785.866436913365,14.275800624366646,304.50307018600193,2.212278606815546,152.63052610522104,0.0,0.0
1185,1097.6923501615029,2.5624541443829747,20.687564114467555,141.2480062305042,23.662412597822257,17.891456668477403,1793.0165970390246,14.344160149438796,301.2472987067886,2.0010881611736147,152.59051810362072,0.0,0.0
1186,1088.1697979624719,2.620701325190117,21.301009767818744,142.1781935420919,23.263189123018034,17.485237472081796,1782.982849410512,13.666558717214299,296.5306022160398,2.0381547331847414,152.5505101020204,0.0,0.0
1187,1092.0529828325464,2.6581799598869273,21.164538982062172,143.20431500403055,23.442591621445374,16.256644728648826,1782.3878456622765,16.115664971246822,309.90297669403293,2.173112029518522,152.51050210042007,0.0,0.0
1188,1096.0204933259527,2.598629630101034,21.247624379346924,142.67938067244899,21.641293759233832,17.681772435248842,1785.9465367250446,14.32225350173212,294.7135652523789,2.3673699753185145,152.47049409881976,0.0,0.0
1189,1088.5227630486386,2.6636647189746725,20.482135811412633,144.88337819400644,21.499830902626098,17.724101605741122,1797.8146368045814,14.375761376366246,291.1957501582162,2.257402518113196,152.43048609721944,0.0,0.0
1190,1093.9857812333348,2.653835327483002,20.95186498702031,144.1152796541119,21.843654826500813,18.262058182557436,1768.7432073366172,16.530615071172416,306.75347777582596,2.4420574693416164,152.39047809561913,0.0,0.0
1191,1086.8833581347292,2.545811210723784,20.915966697675,138.10693644823962,22.038573241976255,16.576896889117535,1777.3638908128312,15.567957432766583,295.0853205425615,2.568969844549493,152.35047009401882,0.0,0.0
1192,1090.6413904588032,2.5658812763520364,20.915828488020434,138.5354804275187,23.431019780125254,17.76098778881312,1809.457860341051,12.965360761988018,308.64839126804986,2.4157621235675037,152.31046209241848,0.0,0.0
1193,1095.3420402124632,2.64738372598844,20.815191736884614,141.4773880894972,23.165886739468416,18.576251392022115,1789.6964267685325,16.385360171721814,304.2709183173507,1.9206550411631054,152.27045409081816,0.0,0.0
1194,1085.8732201586943,2.463807903312292,20.896168718465994,148.05008439788273,22.538469387254494,18.675509675492517,1783.1203477000977,16.647890641699302,303.8034963247474,2.1820921624003513,152.23044608921785,0.0,0.0
1195,1096.1357748457146,2.5918929910490065,21.254893434811997,139.98718619966246,20.56881323415311,16.140184823862672,1795.3871507036097,16.554376088256348,299.54533659079755,2.4144469398162274,152.1904380876175,0.0,0.0
1196,1093.9305761554947,2.527747043590122,20.42614459399565,141.89512952195454,20.311978155403125,18.706406608653225,1779.8380207436412,15.668189243011131,298.2654762383918,2.215338860431789,152.1504300860172,0.0,0.0
1197,1096.8867281969897,2.575379328753294,21.533188430409137,140.88867863683123,22.240462744801704,17.75342608687851,1766.9117696730236,13.898290240068988,300.51320803363575,1.9155797157399974,152.11042208441688,0.0,0.0
1198,1095.339509262736,2.5841800203426173,21.145152337507938,140.81358599097055,22.880263205600716,17.814989122501444,1791.740711237618,14.950774492651808,298.0103898883348,2.1292521453597506,152.07041408281657,0.0,0.0
1199,1101.136445411025,2.581118406505246,20.987300431301936,142.98852440352712,21.92043295101386,15.635484630144163,1781.1395863957157,13.551554697616961,308.4368197205735,1.7853576261744002,152.03040608121626,0.0,0.0
1200,1095.0378125492612,2.571322762056708,21.272050243911877,146.63430687550766,23.914904504978406,19.49357116255788,1789.7176704333244,14.13398394449793,298.68673628844255,2.1845488847263907,151.99039807961591,0.0,0.0
1201,1092.3607488127188,2.543979444311137,20.56444957644947,143.77813421075953,20.917558956219565,18.176798885011294,1792.255738171611,13.889113276037273,304.9342167989551,2.1032637947107293,151.9503900780156,0.0,0.0
1202,1095.215487821131,2.713328599541052,20.800589728454696,139.9779744217442,20.7916480505044,16.468539573477294,1790.6424338999543,14.37296954481048,307.43051953683613,2.16831890541232,151.9103820764153,0.0,0.0
1203,1097.4168491384876,2.6919981576970358,20.963677370282834,150.6266787047389,21.33571902552568,18.375201574916467,1772.392418770216,15.163953890211463,298.0005585961588,2.4769431639080857,151.87037407481495,0.0,0.0
1204,1095.041150523019,2.5404094044453505,21.409668111129655,142.5812175126582,21.297702786808763,18.344478440847023,1790.007815050444,14.555088050834486,304.2914387884218,1.9745678983659947,151.83036607321463,0.0,0.0
1205,1095.0964298839697,2.6775017926667353,20.986051025662032,140.59242770801922,22.52628586868198,19.22254415293299,1794.4551669545647,14.512138244710021,297.94108302088335,2.097405043398272,151.79035807161432,0.0,0.0
1206,1091.4802619084246,2.5783015670839435,21.135016401355543,146.53905771639253,21.578288148156496,17.69031123070912,1776.2741769943511,14.709105555276532,301.5448538773337,2.0128957641467413,151.750350070014,0.0,0.0
1207,1091.7725899234422,2.6046087340256396,20.823126301219162,140.87432027843676,20.45215953872134,18.011996068938586,1775.3501111312128,16.499472679551882,300.1213082143262,2.4557155055661872,151.7103420684137,0.0,0.0
1208,1232.176958355831,2.5948558189380386,21.14605262069025,147.24912239781364,22.891578456695118,17.357192199762093,1780.1201066542199,17.163755502350803,298.9392807742921,4.758123013747695,151.67033406681335,0.0,1.0
1209,1104.0290925968332,2.564897885037176,21.50317187789234,139.62738835621667,20.24004807392787,18.597948613992738,1798.5479079431746,14.54930382018081,303.2074155563181,2.313863422849449,151.63032606521304,0.0,0.0
1210,1089.1591280570558,2.6469393840047477,21.298658007502233,146.50842942188044,20.92878177698929,17.216509658324952,1771.368386792725,15.336074202496958,296.3498999203669,2.3037063302095753,151.59031806361273,0.0,0.0
1211,1092.0112691367997,2.6038981987931806,20.975563203666635,142.80058923678925,20.37729342925613,17.10700948291977,1799.9219154022253,14.158722037443354,307.0686140582785,2.0021808045911946,151.5503100620124,0.0,0.0
1212,1091.9812227945868,2.5736290686094816,21.20264725417964,146.04979762584077,22.207121277070872,17.93220246222008,1795.8186890750576,15.767651304856507,297.0167963883375,2.2822862870602743,151.51030206041207,0.0,0.0
1213,1100.1454556720998,2.532075603696346,21.173255086382163,147.86121966375885,22.18604771215121,16.77413622869617,1789.598361861238,14.523549938072257,296.0910425191487,2.018266447002234,151.47029405881176,0.0,0.0
1214,1094.2937682897923,2.5524694366623173,21.151976301509183,138.73746943234673,23.916454321016353,19.602131218539235,1777.6436024653112,14.288895136910202,301.1670030190648,2.251087360551198,151.43028605721145,0.0,0.0
1215,1102.1050157253583,2.514919975304404,21.333586008258123,145.942062918013,22.91382665614555,19.927266727741877,1784.7629820600525,17.001587265815697,300.5679743271345,2.1743789095021087,151.39027805561113,0.0,0.0
1216,1092.5967442636581,2.5974356416360864,21.33134331115124,137.86757950812543,23.4416461833422,17.546409914578184,1800.825669770078,13.643930757008395,304.2102725285797,2.124415273133932,151.3502700540108,0.0,0.0
1217,1097.4571611137396,2.5368223644383447,20.961852420937536,138.93236976244785,22.288609651298493,16.613404993442835,1805.8540388339047,12.547172645312026,302.8586490256641,2.249109161549943,151.31026205241048,0.0,0.0
1218,1091.9835463991021,2.583204502473382,21.19256371844333,139.64341412304873,21.023068178909437,18.33659203890206,1783.254474413604,15.734830246149,294.2996848793162,2.3791011099096777,151.27025405081017,0.0,0.0
1219,1106.9842146598066,2.664810216730094,20.885071523652062,143.54436037797245,22.128107601993495,17.517897482031074,1805.2691839451797,14.632371589046858,307.37132182044263,2.598940153373959,151.23024604920982,0.0,0.0
1220,1090.4187578194105,2.6560884184340385,20.723078281105327,142.11239458439132,22.59242100738731,19.174681132528033,1800.9928500552155,14.354003420746078,301.0537908149172,2.3542457972909303,151.1902380476095,0.0,0.0
1221,1098.004225440374,2.5943236386841555,20.919151873288804,141.4919239257533,22.703807382251576,17.212853404470096,1794.3503493151695,17.731659000440644,303.6497849907,2.6998468107908646,151.1502300460092,0.0,0.0
1222,1099.7224668903482,2.5913930268110974,20.977116554478126,142.41211220285746,21.527587855891657,18.544513222428442,1787.3258401779447,15.730226572582696,313.4552649961237,2.284633897182666,151.11022204440889,0.0,0.0
1223,1186.715419723362,2.689546514900118,20.501525703246603,143.72743850551043,22.488786473782397,18.113993589391693,1789.1771798932252,14.941485902494524,308.8787006971448,4.5511865706503,151.07021404280857,0.0,1.0
1224,1095.8243214013082,2.621391870982993,21.258099767825016,143.93856688599163,21.066972029158734,17.32373848938659,1813.5079850808422,14.292068360272301,303.5011360139946,2.331965787326148,151.03020604120823,0.0,0.0
1225,1096.20036788117,2.578760781564474,20.16980237321928,145.19666542166186,20.956722405889284,18.24004982849194,1797.351817688736,15.445787848831687,295.58514092947064,2.293006926154281,150.99019803960792,0.0,0.0
1226,1097.1673191869243,2.5236430093732025,21.814445081845896,147.35470159629654,20.884215288614516,18.87853255847485,1809.1556569443076,13.26714737080565,295.6708156475791,2.2116034507349496,150.9501900380076,0.0,0.0
1227,1096.3121185593734,2.61442616709445,21.450563740138897,141.81103234379574,22.024625988556796,18.086848519055398,1798.5630321278807,14.483898561028198,308.2647125857187,2.305269281358385,150.91018203640726,0.0,0.0
1228,1101.9654647136092,2.6359830754543294,20.921697382748306,140.2924651542202,20.822163644923698,18.09728466512626,1791.9118279555344,14.962901030202204,300.4474125616587,2.331964829610598,150.87017403480695,0.0,0.0
1229,1108.2976960478338,2.5627144905035104,21.00282790816913,143.6770434994437,21.57525561012899,17.127216572146324,1802.5719113427265,15.213491831696935,301.61641740902934,1.9623586110634432,150.83016603320664,0.0,0.0
1230,1094.5567028979106,2.608633193424879,21.090891562076184,138.38446444056206,22.90291655141396,19.144204797904138,1818.602381176664,14.85756866320589,296.73314975774315,2.386060020607466,150.79015803160632,0.0,0.0
1231,1179.320094742448,2.5756661988517995,20.823251883603316,139.76200119008365,20.970870321921694,19.044546578143184,1790.8766744572881,14.306788756271104,304.6917486378443,4.012733517566358,150.750150030006,0.0,1.0
1232,1097.1011098561128,2.584410880699796,21.05778574427608,144.7772322546463,21.495687966495684,17.589440811313505,1806.7511014109605,15.920662145661538,308.1715570007111,2.386683560592605,150.71014202840567,0.0,0.0
1233,1110.5403393190406,2.468984874303649,20.9568000066895,141.38777146343062,22.07163127677617,17.875711540517003,1799.8128051649462,13.348346435800877,310.08424392776635,2.3664400160893644,150.67013402680536,0.0,0.0
1234,1093.722751278882,2.582046233489918,20.97171818483071,138.11673793895636,22.246886901532267,19.414220672690327,1783.7085406652009,14.722076127984906,300.2277446025869,2.531098875025605,150.63012602520504,0.0,0.0
1235,1106.036096105692,2.6413589559585877,21.05443831904419,137.25315660715992,21.50070940919444,16.866429178952544,1783.7816612084246,14.48206943767901,305.69488642821545,2.0746289122978174,150.5901180236047,0.0,0.0
1236,1106.3284580956802,2.5610714217713486,20.6059416604938,141.8500583020677,22.78686006873516,18.604288391358782,1794.2778850288269,16.011843100042665,301.9970604049676,2.0498289302781765,150.5501100220044,0.0,0.0
1237,1095.2715062646266,2.5950148092849816,21.011870917240095,145.1110325141329,22.590452300784726,17.44138622686887,1802.5705459225376,14.541116905670636,306.8758877382102,2.468901199884227,150.51010202040408,0.0,0.0
1238,1100.9839053306725,2.5543337907242165,21.049034323985243,145.0525072601583,23.139856604361704,19.77807787675164,1808.1779126890235,15.437663556777311,302.456659296091,2.032681678448679,150.47009401880376,0.0,0.0
1239,1106.3805620371231,2.609892150347611,21.038654886406775,141.98113105082757,21.91839807565294,18.063446728665337,1783.9841312394642,15.333046796159412,298.3578652182255,2.0132029083236915,150.43008601720345,0.0,0.0
1240,1096.4425732387126,2.5807785640313785,20.935250773369155,147.65693020849648,21.487181190543655,19.260378518140044,1806.5198421365617,13.164881657892881,309.08128406419115,2.2897731918025057,150.3900780156031,0.0,0.0
1241,1097.4199847099228,2.5443732329433177,21.34135733279081,141.29754626011572,21.317367977987878,17.23867265153887,1799.1091663437883,14.934352615090374,302.975192270691,2.2389113413383877,150.3500700140028,0.0,0.0
1242,1095.6291955602314,2.6576894100978294,20.893904233535533,141.17820309430581,22.307027517929363,16.751471317675733,1800.6266758770325,13.257264178225247,300.727198135662,2.2795207570447005,150.31006201240248,0.0,0.0
1243,1093.5635666559713,2.637230916950586,21.068197772046958,133.87359024280036,21.622844217188728,17.765740542798888,1806.7806632265792,15.351285218454231,303.3753979689195,2.356195070155689,150.27005401080214,0.0,0.0
1244,1095.4907468297376,2.560257422793411,21.389189260177663,140.21589473310001,21.430830222319212,18.262683457946835,1818.657012513553,14.26967846602283,298.8052961751352,2.3575118315490484,150.23004600920183,0.0,0.0
1245,1092.717249038459,2.615106598846518,20.976187157993905,144.09620809397103,21.551712735754677,17.489268317983587,1804.5341699630271,16.186669576849397,304.56675873238527,2.2334752379013123,150.19003800760152,0.0,0.0
1246,1219.3739224241367,2.6167981962647135,21.064338980240265,146.2143204065885,21.316309514875748,18.758307426274968,1788.2325230999836,14.819231900122038,301.5109997857171,4.204243122289158,150.1500300060012,0.0,1.0
1247,1095.1868005838053,2.6217490738550726,20.97108460910553,139.0141000968353,22.199021112762733,17.79004643218957,1800.2314272736423,14.229943697795765,298.5205243667864,2.236052836186081,150.1100220044009,0.0,0.0
1248,1100.3054918547791,2.5046236495664616,21.37121093806908,142.8740229785234,20.58741681745594,15.918562838233395,1810.9264407723942,16.199858866194916,314.3809959646423,2.2567048016155313,150.07001400280055,0.0,0.0
1249,1091.4570012074319,2.6393652331856154,20.92268263152411,144.61045966626708,22.30301629247496,18.552811979193002,1811.5585414357395,14.128109835291648,297.46203806123077,1.9723601891929692,150.03000600120023,0.0,0.0
1250,1100.990816830121,2.560244462663183,21.38500637318646,141.4860983871993,22.67654876040295,17.117462940852842,1809.669587020407,15.89469506134764,304.26691845709763,2.4013280020180496,149.98999799959992,0.0,0.0
1251,1103.604013297266,2.570528575298128,20.96892363160588,134.5853788857683,21.4191208618227,17.638402618323482,1798.2144665030776,15.467528674018133,302.78648319445654,2.4600567258077297,149.94998999799958,0.0,0.0
1252,1089.5676571872953,2.720000690981946,20.742162082965596,142.15993175194237,23.922036939606546,19.553131203539355,1789.9401288781453,14.634568377400395,297.37651451845335,2.3779359343518607,149.90998199639927,0.0,0.0
1253,1101.506596751912,2.6028829879691955,21.203811951172238,143.68529047505302,22.017621310976853,19.77281172412109,1809.8172022712433,13.664022194486357,300.81984784978505,2.362750777192729,149.86997399479895,0.0,0.0
1254,1105.8746464596961,2.5681520089919374,20.908599649873302,138.5417623118372,20.438657016900112,17.42450656490719,1792.08360806259,16.24166254181734,295.7957439079413,2.052729939944134,149.82996599319864,0.0,0.0
1255,1093.7880905909776,2.4768783404994834,21.186150269729747,140.60469553119196,21.718757093663328,18.57778663063184,1811.4600178704018,15.500464057359359,312.8429482001184,1.967998625042171,149.78995799159833,0.0,0.0
1256,1108.2991558983258,2.656302319197073,20.18117868452288,137.88389504471672,22.062656144935797,17.447725509577356,1811.766781449917,14.228051979239831,301.17271437631615,2.4174288055809066,149.749949989998,0.0,0.0
1257,1102.1313888833186,2.519220823931092,21.001561578568484,133.6232606794145,22.448967555570214,17.713127021101396,1800.4609577640356,15.24460568459459,301.6004364717274,2.2571639779518007,149.70994198839767,0.0,0.0
1258,1096.6112335227033,2.5359727136688837,20.862118410372755,144.3981330066672,21.74256947588915,17.394224585101448,1804.3172426118372,16.006161898732486,312.2425182899689,2.2855568066916137,149.66993398679736,0.0,0.0
1259,1099.957442970901,2.56923656662448,20.681022394040617,141.289387092405,20.98842972429561,16.275656319603517,1807.732601676657,15.112018794196887,298.3986194286987,2.294748693983499,149.62992598519705,0.0,0.0
1260,1103.1279125722956,2.6562804803938427,20.83402769944806,146.0772672659791,20.90501938188772,18.09505522373371,1799.9015528850634,15.238398832653097,308.99254921362376,2.3034609632614638,149.5899179835967,0.0,0.0
1261,1100.8162862103138,2.62377380116877,20.827889056712205,143.83991527529903,21.34640071481833,18.288165386946165,1792.5366750216856,16.03200374380403,305.4851368955147,2.381558596994366,149.5499099819964,0.0,0.0
1262,1103.2300095525898,2.576868054637385,20.985604261544825,140.18912286100294,21.44222463748124,17.328998254688862,1806.2649274912833,16.537262774303176,292.6295787855891,2.233364835782085,149.50990198039608,0.0,0.0
1263,1096.0328185563553,2.5998188945112015,20.589802061614513,140.98611081476875,20.86502583510074,19.08779171143711,1807.610930455811,14.8804008250382,300.6710516825314,1.8716318350715677,149.46989397879577,0.0,0.0
1264,1101.582931668697,2.5540256165976243,21.094882134077913,142.91818299802065,21.2671868388963,17.56391978290478,1820.8743713190183,13.66255713467159,304.7115356574603,2.3905316729637986,149.42988597719545,0.0,0.0
1265,1093.7674776876058,2.590664460316257,21.409864435561737,144.10439666595045,22.659458524439355,17.362788175140984,1799.7470496108951,13.697423686423955,302.70836524209926,2.3685599354046953,149.3898779755951,0.0,0.0
1266,1100.3798215877905,2.5869817684974437,21.08427854908435,142.15595163394278,23.648412607694485,18.526503118108106,1818.554754115947,14.309007187160109,302.7238068201795,1.9943217377038729,149.3498699739948,0.0,0.0
1267,1096.5162920108646,2.631382878591032,21.2426965827687,144.4890104153087,22.755461713870965,16.45731801002747,1796.7016391642328,14.065108473581017,299.4986831908502,2.020241341480964,149.3098619723945,0.0,0.0
1268,1097.4580329331927,2.6309290560739353,21.32836873638414,140.266614093372,23.305861086186813,18.906679031702804,1795.0285432024423,13.317531103899316,298.97214483516143,2.430248984799902,149.26985397079414,0.0,0.0
1269,1107.4159725581399,2.6068911154364427,21.37094685365525,138.1496772466769,22.974118468233698,17.59783084260564,1805.7678318460448,16.847825003131547,300.9964740823253,2.4776654945395737,149.22984596919383,0.0,0.0
1270,1106.7918504334025,2.563693311847832,21.56104160784639,140.9312661420326,22.833130328398344,18.98928607639409,1799.6688873397416,15.528099262276333,312.3470550393451,1.7213226839299849,149.18983796759352,0.0,0.0
1271,1104.4807502008841,2.6185166118264322,20.85023940051722,141.72593319391635,21.662203736942672,19.288130525829157,1795.7929408319626,14.476202403165008,298.0041306477392,2.34241946214593,149.1498299659932,0.0,0.0
1272,1096.0732196624874,2.576438262280983,20.784454804451666,137.49055572996227,22.140910878386947,18.640153442357143,1829.1230941191907,14.96748315760802,300.13348050177314,2.210321620090715,149.1098219643929,0.0,0.0
1273,1100.0524267573712,2.526548554022557,21.23503969449742,137.06987799676637,21.57938065754398,17.18802670727169,1805.4635475792898,13.213600912496558,302.690741648458,2.2694837766019265,149.06981396279255,0.0,0.0
1274,1107.799602164096,2.560083885553133,21.21247986589722,142.4071845841803,21.78089283766637,16.749168293515595,1833.3928040957562,16.15732189790874,295.23274140212885,2.2811065299454527,149.02980596119224,0.0,0.0
1275,1102.5422995380031,2.5840750604515654,21.232702589884706,139.8310358636029,22.068167100386585,16.565927336664764,1800.6316562539891,13.050389608456285,304.71025121771567,2.1026224648145155,148.98979795959193,0.0,0.0
1276,1113.529918132537,2.6249563877407875,21.566784736275075,140.53776386685226,22.713566151579027,19.102910701701312,1793.792206798587,15.510027781644263,296.11248737713476,2.385785103910515,148.94978995799158,0.0,0.0
1277,1103.9993667607648,2.5698625463424793,21.00341097263955,139.9414883606945,22.423323381515125,17.865199887799818,1824.0886706158071,13.1615778452517,297.11829984391085,2.117821202476781,148.90978195639127,0.0,0.0
1278,1103.0924794580746,2.518168862951713,21.127846967893856,145.56774860843785,21.838170736985642,17.40077820546915,1804.206701395421,14.58599190488074,296.8802403774755,2.4050536917193917,148.86977395479096,0.0,0.0
1279,1100.6860545607076,2.5810522316415647,20.705883524554956,144.77670886352632,22.055538740891667,17.867917848461108,1813.1587839723009,16.242688872270893,294.3556065056735,2.449657001005071,148.82976595319064,0.0,0.0
1280,1102.9986886209213,2.583470822226681,21.640596337192786,137.26494388659782,22.433463674193526,19.080621208954167,1798.5099841077583,13.366047908358231,308.90215186532316,2.0816194134994706,148.78975795159033,0.0,0.0
1281,1101.667923855916,2.586669316739139,20.899036523637267,139.3643051472556,22.667394438057833,18.77873978535955,1811.9806859824737,14.85129109978136,305.1704563215098,2.0867073778282164,148.74974994999,0.0,0.0
